name,position,z_type,z_score,x
kaib/kaib__1_2/rank_013_alphafold2_model_2_seed_001_msa_extra_msa_0.npy,kaib__1_2,common,37.50856,1
kaib/kaib__1_2/rank_013_alphafold2_model_2_seed_001_msa_extra_msa_0.npy,kaib__1_2,right,6.3128295,1
kaib/kaib__1_2/rank_013_alphafold2_model_2_seed_001_msa_extra_msa_0.npy,kaib__1_2,up,4.6031103,1
kaib/kaib__1_2/rank_016_alphafold2_model_1_seed_002_msa_extra_msa_1.npy,kaib__1_2,common,32.258892,1
kaib/kaib__1_2/rank_016_alphafold2_model_1_seed_002_msa_extra_msa_1.npy,kaib__1_2,right,7.499777,1
kaib/kaib__1_2/rank_016_alphafold2_model_1_seed_002_msa_extra_msa_1.npy,kaib__1_2,up,5.1649785,1
kaib/kaib__1_2/rank_003_alphafold2_model_5_seed_002_msa_extra_msa_3.npy,kaib__1_2,common,28.202051,1
kaib/kaib__1_2/rank_003_alphafold2_model_5_seed_002_msa_extra_msa_3.npy,kaib__1_2,right,7.220484,1
kaib/kaib__1_2/rank_003_alphafold2_model_5_seed_002_msa_extra_msa_3.npy,kaib__1_2,up,4.8621907,1
kaib/kaib__1_2/rank_006_alphafold2_model_5_seed_004_msa_extra_msa_1.npy,kaib__1_2,common,38.794003,1
kaib/kaib__1_2/rank_006_alphafold2_model_5_seed_004_msa_extra_msa_1.npy,kaib__1_2,right,7.6027737,1
kaib/kaib__1_2/rank_006_alphafold2_model_5_seed_004_msa_extra_msa_1.npy,kaib__1_2,up,5.536565,1
kaib/kaib__1_2/rank_017_alphafold2_model_1_seed_004_msa_extra_msa_2.npy,kaib__1_2,common,37.18166,1
kaib/kaib__1_2/rank_017_alphafold2_model_1_seed_004_msa_extra_msa_2.npy,kaib__1_2,right,7.466942,1
kaib/kaib__1_2/rank_017_alphafold2_model_1_seed_004_msa_extra_msa_2.npy,kaib__1_2,up,5.6456966,1
kaib/kaib__1_2/rank_017_alphafold2_model_1_seed_004_msa_extra_msa_3.npy,kaib__1_2,common,22.259056,1
kaib/kaib__1_2/rank_017_alphafold2_model_1_seed_004_msa_extra_msa_3.npy,kaib__1_2,right,6.7544274,1
kaib/kaib__1_2/rank_017_alphafold2_model_1_seed_004_msa_extra_msa_3.npy,kaib__1_2,up,4.420876,1
kaib/kaib__1_2/rank_006_alphafold2_model_5_seed_004_msa_extra_msa_0.npy,kaib__1_2,common,39.362785,1
kaib/kaib__1_2/rank_006_alphafold2_model_5_seed_004_msa_extra_msa_0.npy,kaib__1_2,right,5.7384624,1
kaib/kaib__1_2/rank_006_alphafold2_model_5_seed_004_msa_extra_msa_0.npy,kaib__1_2,up,4.00102,1
kaib/kaib__1_2/rank_003_alphafold2_model_5_seed_002_msa_extra_msa_2.npy,kaib__1_2,common,36.83042,1
kaib/kaib__1_2/rank_003_alphafold2_model_5_seed_002_msa_extra_msa_2.npy,kaib__1_2,right,10.317169,1
kaib/kaib__1_2/rank_003_alphafold2_model_5_seed_002_msa_extra_msa_2.npy,kaib__1_2,up,5.909015,1
kaib/kaib__1_2/rank_016_alphafold2_model_1_seed_002_msa_extra_msa_0.npy,kaib__1_2,common,41.800858,1
kaib/kaib__1_2/rank_016_alphafold2_model_1_seed_002_msa_extra_msa_0.npy,kaib__1_2,right,7.0323396,1
kaib/kaib__1_2/rank_016_alphafold2_model_1_seed_002_msa_extra_msa_0.npy,kaib__1_2,up,3.6699038,1
kaib/kaib__1_2/rank_013_alphafold2_model_2_seed_001_msa_extra_msa_1.npy,kaib__1_2,common,36.53317,1
kaib/kaib__1_2/rank_013_alphafold2_model_2_seed_001_msa_extra_msa_1.npy,kaib__1_2,right,6.0094395,1
kaib/kaib__1_2/rank_013_alphafold2_model_2_seed_001_msa_extra_msa_1.npy,kaib__1_2,up,7.261425,1
kaib/kaib__1_2/rank_014_alphafold2_model_2_seed_000_msa_extra_msa_0.npy,kaib__1_2,common,39.357693,1
kaib/kaib__1_2/rank_014_alphafold2_model_2_seed_000_msa_extra_msa_0.npy,kaib__1_2,right,7.3780646,1
kaib/kaib__1_2/rank_014_alphafold2_model_2_seed_000_msa_extra_msa_0.npy,kaib__1_2,up,3.9499002,1
kaib/kaib__1_2/rank_015_alphafold2_model_1_seed_003_msa_extra_msa_0.npy,kaib__1_2,common,39.402905,1
kaib/kaib__1_2/rank_015_alphafold2_model_1_seed_003_msa_extra_msa_0.npy,kaib__1_2,right,6.059379,1
kaib/kaib__1_2/rank_015_alphafold2_model_1_seed_003_msa_extra_msa_0.npy,kaib__1_2,up,4.0284038,1
kaib/kaib__1_2/rank_004_alphafold2_model_5_seed_000_msa_extra_msa_1.npy,kaib__1_2,common,34.67299,1
kaib/kaib__1_2/rank_004_alphafold2_model_5_seed_000_msa_extra_msa_1.npy,kaib__1_2,right,6.876147,1
kaib/kaib__1_2/rank_004_alphafold2_model_5_seed_000_msa_extra_msa_1.npy,kaib__1_2,up,6.593417,1
kaib/kaib__1_2/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_3.npy,kaib__1_2,common,20.615683,1
kaib/kaib__1_2/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_3.npy,kaib__1_2,right,6.58558,1
kaib/kaib__1_2/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_3.npy,kaib__1_2,up,4.1791553,1
kaib/kaib__1_2/rank_011_alphafold2_model_2_seed_004_msa_extra_msa_1.npy,kaib__1_2,common,34.24879,1
kaib/kaib__1_2/rank_011_alphafold2_model_2_seed_004_msa_extra_msa_1.npy,kaib__1_2,right,6.2242413,1
kaib/kaib__1_2/rank_011_alphafold2_model_2_seed_004_msa_extra_msa_1.npy,kaib__1_2,up,5.876498,1
kaib/kaib__1_2/rank_011_alphafold2_model_2_seed_004_msa_extra_msa_0.npy,kaib__1_2,common,41.29658,1
kaib/kaib__1_2/rank_011_alphafold2_model_2_seed_004_msa_extra_msa_0.npy,kaib__1_2,right,8.30582,1
kaib/kaib__1_2/rank_011_alphafold2_model_2_seed_004_msa_extra_msa_0.npy,kaib__1_2,up,3.6268826,1
kaib/kaib__1_2/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_2.npy,kaib__1_2,common,28.044046,1
kaib/kaib__1_2/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_2.npy,kaib__1_2,right,5.5178204,1
kaib/kaib__1_2/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_2.npy,kaib__1_2,up,5.299383,1
kaib/kaib__1_2/rank_004_alphafold2_model_5_seed_000_msa_extra_msa_0.npy,kaib__1_2,common,40.14387,1
kaib/kaib__1_2/rank_004_alphafold2_model_5_seed_000_msa_extra_msa_0.npy,kaib__1_2,right,6.484089,1
kaib/kaib__1_2/rank_004_alphafold2_model_5_seed_000_msa_extra_msa_0.npy,kaib__1_2,up,4.538511,1
kaib/kaib__1_2/rank_015_alphafold2_model_1_seed_003_msa_extra_msa_1.npy,kaib__1_2,common,32.938427,1
kaib/kaib__1_2/rank_015_alphafold2_model_1_seed_003_msa_extra_msa_1.npy,kaib__1_2,right,7.8843307,1
kaib/kaib__1_2/rank_015_alphafold2_model_1_seed_003_msa_extra_msa_1.npy,kaib__1_2,up,5.3587675,1
kaib/kaib__1_2/rank_014_alphafold2_model_2_seed_000_msa_extra_msa_1.npy,kaib__1_2,common,37.855568,1
kaib/kaib__1_2/rank_014_alphafold2_model_2_seed_000_msa_extra_msa_1.npy,kaib__1_2,right,6.594271,1
kaib/kaib__1_2/rank_014_alphafold2_model_2_seed_000_msa_extra_msa_1.npy,kaib__1_2,up,5.336554,1
kaib/kaib__1_2/rank_014_alphafold2_model_2_seed_000_msa_extra_msa_3.npy,kaib__1_2,common,28.91359,1
kaib/kaib__1_2/rank_014_alphafold2_model_2_seed_000_msa_extra_msa_3.npy,kaib__1_2,right,5.7529964,1
kaib/kaib__1_2/rank_014_alphafold2_model_2_seed_000_msa_extra_msa_3.npy,kaib__1_2,up,5.2059155,1
kaib/kaib__1_2/rank_015_alphafold2_model_1_seed_003_msa_extra_msa_3.npy,kaib__1_2,common,30.477009,1
kaib/kaib__1_2/rank_015_alphafold2_model_1_seed_003_msa_extra_msa_3.npy,kaib__1_2,right,6.377923,1
kaib/kaib__1_2/rank_015_alphafold2_model_1_seed_003_msa_extra_msa_3.npy,kaib__1_2,up,5.804076,1
kaib/kaib__1_2/rank_004_alphafold2_model_5_seed_000_msa_extra_msa_2.npy,kaib__1_2,common,31.450403,1
kaib/kaib__1_2/rank_004_alphafold2_model_5_seed_000_msa_extra_msa_2.npy,kaib__1_2,right,6.4092026,1
kaib/kaib__1_2/rank_004_alphafold2_model_5_seed_000_msa_extra_msa_2.npy,kaib__1_2,up,7.003093,1
kaib/kaib__1_2/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_0.npy,kaib__1_2,common,35.339603,1
kaib/kaib__1_2/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_0.npy,kaib__1_2,right,6.451538,1
kaib/kaib__1_2/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_0.npy,kaib__1_2,up,3.8554091,1
kaib/kaib__1_2/rank_011_alphafold2_model_2_seed_004_msa_extra_msa_2.npy,kaib__1_2,common,29.256367,1
kaib/kaib__1_2/rank_011_alphafold2_model_2_seed_004_msa_extra_msa_2.npy,kaib__1_2,right,7.7195883,1
kaib/kaib__1_2/rank_011_alphafold2_model_2_seed_004_msa_extra_msa_2.npy,kaib__1_2,up,6.407302,1
kaib/kaib__1_2/rank_011_alphafold2_model_2_seed_004_msa_extra_msa_3.npy,kaib__1_2,common,25.025322,1
kaib/kaib__1_2/rank_011_alphafold2_model_2_seed_004_msa_extra_msa_3.npy,kaib__1_2,right,6.38097,1
kaib/kaib__1_2/rank_011_alphafold2_model_2_seed_004_msa_extra_msa_3.npy,kaib__1_2,up,4.350733,1
kaib/kaib__1_2/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_1.npy,kaib__1_2,common,24.684454,1
kaib/kaib__1_2/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_1.npy,kaib__1_2,right,5.6063104,1
kaib/kaib__1_2/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_1.npy,kaib__1_2,up,3.6929915,1
kaib/kaib__1_2/rank_004_alphafold2_model_5_seed_000_msa_extra_msa_3.npy,kaib__1_2,common,24.466503,1
kaib/kaib__1_2/rank_004_alphafold2_model_5_seed_000_msa_extra_msa_3.npy,kaib__1_2,right,6.450374,1
kaib/kaib__1_2/rank_004_alphafold2_model_5_seed_000_msa_extra_msa_3.npy,kaib__1_2,up,4.7162933,1
kaib/kaib__1_2/rank_015_alphafold2_model_1_seed_003_msa_extra_msa_2.npy,kaib__1_2,common,25.683002,1
kaib/kaib__1_2/rank_015_alphafold2_model_1_seed_003_msa_extra_msa_2.npy,kaib__1_2,right,6.687813,1
kaib/kaib__1_2/rank_015_alphafold2_model_1_seed_003_msa_extra_msa_2.npy,kaib__1_2,up,6.3417273,1
kaib/kaib__1_2/rank_014_alphafold2_model_2_seed_000_msa_extra_msa_2.npy,kaib__1_2,common,29.33027,1
kaib/kaib__1_2/rank_014_alphafold2_model_2_seed_000_msa_extra_msa_2.npy,kaib__1_2,right,8.68651,1
kaib/kaib__1_2/rank_014_alphafold2_model_2_seed_000_msa_extra_msa_2.npy,kaib__1_2,up,6.39357,1
kaib/kaib__1_2/rank_025_alphafold2_model_5_seed_001_msa_extra_msa_2.npy,kaib__1_2,common,28.381071,1
kaib/kaib__1_2/rank_025_alphafold2_model_5_seed_001_msa_extra_msa_2.npy,kaib__1_2,right,7.9296474,1
kaib/kaib__1_2/rank_025_alphafold2_model_5_seed_001_msa_extra_msa_2.npy,kaib__1_2,up,6.6259375,1
kaib/kaib__1_2/rank_007_alphafold2_model_3_seed_004_msa_extra_msa_2.npy,kaib__1_2,common,28.058975,1
kaib/kaib__1_2/rank_007_alphafold2_model_3_seed_004_msa_extra_msa_2.npy,kaib__1_2,right,7.205748,1
kaib/kaib__1_2/rank_007_alphafold2_model_3_seed_004_msa_extra_msa_2.npy,kaib__1_2,up,6.236659,1
kaib/kaib__1_2/rank_007_alphafold2_model_3_seed_004_msa_extra_msa_3.npy,kaib__1_2,common,28.55634,1
kaib/kaib__1_2/rank_007_alphafold2_model_3_seed_004_msa_extra_msa_3.npy,kaib__1_2,right,7.340336,1
kaib/kaib__1_2/rank_007_alphafold2_model_3_seed_004_msa_extra_msa_3.npy,kaib__1_2,up,4.244935,1
kaib/kaib__1_2/rank_025_alphafold2_model_5_seed_001_msa_extra_msa_3.npy,kaib__1_2,common,27.863684,1
kaib/kaib__1_2/rank_025_alphafold2_model_5_seed_001_msa_extra_msa_3.npy,kaib__1_2,right,7.243491,1
kaib/kaib__1_2/rank_025_alphafold2_model_5_seed_001_msa_extra_msa_3.npy,kaib__1_2,up,5.438231,1
kaib/kaib__1_2/rank_025_alphafold2_model_5_seed_001_msa_extra_msa_1.npy,kaib__1_2,common,37.157616,1
kaib/kaib__1_2/rank_025_alphafold2_model_5_seed_001_msa_extra_msa_1.npy,kaib__1_2,right,6.316649,1
kaib/kaib__1_2/rank_025_alphafold2_model_5_seed_001_msa_extra_msa_1.npy,kaib__1_2,up,5.515229,1
kaib/kaib__1_2/rank_007_alphafold2_model_3_seed_004_msa_extra_msa_1.npy,kaib__1_2,common,37.648987,1
kaib/kaib__1_2/rank_007_alphafold2_model_3_seed_004_msa_extra_msa_1.npy,kaib__1_2,right,5.9632864,1
kaib/kaib__1_2/rank_007_alphafold2_model_3_seed_004_msa_extra_msa_1.npy,kaib__1_2,up,5.1619267,1
kaib/kaib__1_2/rank_007_alphafold2_model_3_seed_004_msa_extra_msa_0.npy,kaib__1_2,common,36.589684,1
kaib/kaib__1_2/rank_007_alphafold2_model_3_seed_004_msa_extra_msa_0.npy,kaib__1_2,right,5.678532,1
kaib/kaib__1_2/rank_007_alphafold2_model_3_seed_004_msa_extra_msa_0.npy,kaib__1_2,up,4.2212534,1
kaib/kaib__1_2/rank_025_alphafold2_model_5_seed_001_msa_extra_msa_0.npy,kaib__1_2,common,40.603798,1
kaib/kaib__1_2/rank_025_alphafold2_model_5_seed_001_msa_extra_msa_0.npy,kaib__1_2,right,7.013163,1
kaib/kaib__1_2/rank_025_alphafold2_model_5_seed_001_msa_extra_msa_0.npy,kaib__1_2,up,4.181548,1
kaib/kaib__1_2/rank_008_alphafold2_model_3_seed_002_msa_extra_msa_2.npy,kaib__1_2,common,24.022366,1
kaib/kaib__1_2/rank_008_alphafold2_model_3_seed_002_msa_extra_msa_2.npy,kaib__1_2,right,8.57973,1
kaib/kaib__1_2/rank_008_alphafold2_model_3_seed_002_msa_extra_msa_2.npy,kaib__1_2,up,6.4870667,1
kaib/kaib__1_2/rank_021_alphafold2_model_4_seed_003_msa_extra_msa_1.npy,kaib__1_2,common,38.372444,1
kaib/kaib__1_2/rank_021_alphafold2_model_4_seed_003_msa_extra_msa_1.npy,kaib__1_2,right,9.062358,1
kaib/kaib__1_2/rank_021_alphafold2_model_4_seed_003_msa_extra_msa_1.npy,kaib__1_2,up,5.5887403,1
kaib/kaib__1_2/rank_018_alphafold2_model_4_seed_001_msa_extra_msa_1.npy,kaib__1_2,common,29.033638,1
kaib/kaib__1_2/rank_018_alphafold2_model_4_seed_001_msa_extra_msa_1.npy,kaib__1_2,right,5.8027744,1
kaib/kaib__1_2/rank_018_alphafold2_model_4_seed_001_msa_extra_msa_1.npy,kaib__1_2,up,4.46622,1
kaib/kaib__1_2/rank_018_alphafold2_model_4_seed_001_msa_extra_msa_0.npy,kaib__1_2,common,35.95378,1
kaib/kaib__1_2/rank_018_alphafold2_model_4_seed_001_msa_extra_msa_0.npy,kaib__1_2,right,5.7093906,1
kaib/kaib__1_2/rank_018_alphafold2_model_4_seed_001_msa_extra_msa_0.npy,kaib__1_2,up,2.7525396,1
kaib/kaib__1_2/rank_021_alphafold2_model_4_seed_003_msa_extra_msa_0.npy,kaib__1_2,common,37.758068,1
kaib/kaib__1_2/rank_021_alphafold2_model_4_seed_003_msa_extra_msa_0.npy,kaib__1_2,right,6.555113,1
kaib/kaib__1_2/rank_021_alphafold2_model_4_seed_003_msa_extra_msa_0.npy,kaib__1_2,up,4.150149,1
kaib/kaib__1_2/rank_008_alphafold2_model_3_seed_002_msa_extra_msa_3.npy,kaib__1_2,common,28.358795,1
kaib/kaib__1_2/rank_008_alphafold2_model_3_seed_002_msa_extra_msa_3.npy,kaib__1_2,right,7.671034,1
kaib/kaib__1_2/rank_008_alphafold2_model_3_seed_002_msa_extra_msa_3.npy,kaib__1_2,up,4.7277846,1
kaib/kaib__1_2/rank_008_alphafold2_model_3_seed_002_msa_extra_msa_1.npy,kaib__1_2,common,34.83337,1
kaib/kaib__1_2/rank_008_alphafold2_model_3_seed_002_msa_extra_msa_1.npy,kaib__1_2,right,7.49026,1
kaib/kaib__1_2/rank_008_alphafold2_model_3_seed_002_msa_extra_msa_1.npy,kaib__1_2,up,5.120819,1
kaib/kaib__1_2/rank_021_alphafold2_model_4_seed_003_msa_extra_msa_2.npy,kaib__1_2,common,36.359234,1
kaib/kaib__1_2/rank_021_alphafold2_model_4_seed_003_msa_extra_msa_2.npy,kaib__1_2,right,7.500027,1
kaib/kaib__1_2/rank_021_alphafold2_model_4_seed_003_msa_extra_msa_2.npy,kaib__1_2,up,8.230974,1
kaib/kaib__1_2/rank_018_alphafold2_model_4_seed_001_msa_extra_msa_2.npy,kaib__1_2,common,32.92513,1
kaib/kaib__1_2/rank_018_alphafold2_model_4_seed_001_msa_extra_msa_2.npy,kaib__1_2,right,8.626169,1
kaib/kaib__1_2/rank_018_alphafold2_model_4_seed_001_msa_extra_msa_2.npy,kaib__1_2,up,6.682765,1
kaib/kaib__1_2/rank_018_alphafold2_model_4_seed_001_msa_extra_msa_3.npy,kaib__1_2,common,25.660702,1
kaib/kaib__1_2/rank_018_alphafold2_model_4_seed_001_msa_extra_msa_3.npy,kaib__1_2,right,6.789121,1
kaib/kaib__1_2/rank_018_alphafold2_model_4_seed_001_msa_extra_msa_3.npy,kaib__1_2,up,4.762271,1
kaib/kaib__1_2/rank_021_alphafold2_model_4_seed_003_msa_extra_msa_3.npy,kaib__1_2,common,20.356647,1
kaib/kaib__1_2/rank_021_alphafold2_model_4_seed_003_msa_extra_msa_3.npy,kaib__1_2,right,6.7383976,1
kaib/kaib__1_2/rank_021_alphafold2_model_4_seed_003_msa_extra_msa_3.npy,kaib__1_2,up,4.8647513,1
kaib/kaib__1_2/rank_008_alphafold2_model_3_seed_002_msa_extra_msa_0.npy,kaib__1_2,common,44.74722,1
kaib/kaib__1_2/rank_008_alphafold2_model_3_seed_002_msa_extra_msa_0.npy,kaib__1_2,right,6.709745,1
kaib/kaib__1_2/rank_008_alphafold2_model_3_seed_002_msa_extra_msa_0.npy,kaib__1_2,up,4.1667027,1
kaib/kaib__1_2/rank_024_alphafold2_model_4_seed_000_msa_extra_msa_3.npy,kaib__1_2,common,20.579205,1
kaib/kaib__1_2/rank_024_alphafold2_model_4_seed_000_msa_extra_msa_3.npy,kaib__1_2,right,6.2735004,1
kaib/kaib__1_2/rank_024_alphafold2_model_4_seed_000_msa_extra_msa_3.npy,kaib__1_2,up,3.550407,1
kaib/kaib__1_2/rank_010_alphafold2_model_3_seed_001_msa_extra_msa_1.npy,kaib__1_2,common,37.95787,1
kaib/kaib__1_2/rank_010_alphafold2_model_3_seed_001_msa_extra_msa_1.npy,kaib__1_2,right,7.5325108,1
kaib/kaib__1_2/rank_010_alphafold2_model_3_seed_001_msa_extra_msa_1.npy,kaib__1_2,up,4.8109903,1
kaib/kaib__1_2/rank_010_alphafold2_model_3_seed_001_msa_extra_msa_0.npy,kaib__1_2,common,42.021828,1
kaib/kaib__1_2/rank_010_alphafold2_model_3_seed_001_msa_extra_msa_0.npy,kaib__1_2,right,7.319141,1
kaib/kaib__1_2/rank_010_alphafold2_model_3_seed_001_msa_extra_msa_0.npy,kaib__1_2,up,2.9508834,1
kaib/kaib__1_2/rank_024_alphafold2_model_4_seed_000_msa_extra_msa_2.npy,kaib__1_2,common,30.861137,1
kaib/kaib__1_2/rank_024_alphafold2_model_4_seed_000_msa_extra_msa_2.npy,kaib__1_2,right,7.677064,1
kaib/kaib__1_2/rank_024_alphafold2_model_4_seed_000_msa_extra_msa_2.npy,kaib__1_2,up,5.6881375,1
kaib/kaib__1_2/rank_024_alphafold2_model_4_seed_000_msa_extra_msa_0.npy,kaib__1_2,common,38.95697,1
kaib/kaib__1_2/rank_024_alphafold2_model_4_seed_000_msa_extra_msa_0.npy,kaib__1_2,right,6.2596793,1
kaib/kaib__1_2/rank_024_alphafold2_model_4_seed_000_msa_extra_msa_0.npy,kaib__1_2,up,3.7363935,1
kaib/kaib__1_2/rank_010_alphafold2_model_3_seed_001_msa_extra_msa_2.npy,kaib__1_2,common,25.177666,1
kaib/kaib__1_2/rank_010_alphafold2_model_3_seed_001_msa_extra_msa_2.npy,kaib__1_2,right,8.460569,1
kaib/kaib__1_2/rank_010_alphafold2_model_3_seed_001_msa_extra_msa_2.npy,kaib__1_2,up,5.466025,1
kaib/kaib__1_2/rank_010_alphafold2_model_3_seed_001_msa_extra_msa_3.npy,kaib__1_2,common,32.617573,1
kaib/kaib__1_2/rank_010_alphafold2_model_3_seed_001_msa_extra_msa_3.npy,kaib__1_2,right,7.753018,1
kaib/kaib__1_2/rank_010_alphafold2_model_3_seed_001_msa_extra_msa_3.npy,kaib__1_2,up,4.924878,1
kaib/kaib__1_2/rank_024_alphafold2_model_4_seed_000_msa_extra_msa_1.npy,kaib__1_2,common,36.638664,1
kaib/kaib__1_2/rank_024_alphafold2_model_4_seed_000_msa_extra_msa_1.npy,kaib__1_2,right,6.9496527,1
kaib/kaib__1_2/rank_024_alphafold2_model_4_seed_000_msa_extra_msa_1.npy,kaib__1_2,up,4.592857,1
kaib/kaib__1_2/rank_020_alphafold2_model_1_seed_000_msa_extra_msa_0.npy,kaib__1_2,common,41.63469,1
kaib/kaib__1_2/rank_020_alphafold2_model_1_seed_000_msa_extra_msa_0.npy,kaib__1_2,right,6.479188,1
kaib/kaib__1_2/rank_020_alphafold2_model_1_seed_000_msa_extra_msa_0.npy,kaib__1_2,up,5.1616793,1
kaib/kaib__1_2/rank_022_alphafold2_model_4_seed_002_msa_extra_msa_3.npy,kaib__1_2,common,32.726833,1
kaib/kaib__1_2/rank_022_alphafold2_model_4_seed_002_msa_extra_msa_3.npy,kaib__1_2,right,6.231698,1
kaib/kaib__1_2/rank_022_alphafold2_model_4_seed_002_msa_extra_msa_3.npy,kaib__1_2,up,5.4507217,1
kaib/kaib__1_2/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_2.npy,kaib__1_2,common,28.853718,1
kaib/kaib__1_2/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_2.npy,kaib__1_2,right,9.352785,1
kaib/kaib__1_2/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_2.npy,kaib__1_2,up,4.9618816,1
kaib/kaib__1_2/rank_023_alphafold2_model_4_seed_004_msa_extra_msa_0.npy,kaib__1_2,common,37.946243,1
kaib/kaib__1_2/rank_023_alphafold2_model_4_seed_004_msa_extra_msa_0.npy,kaib__1_2,right,8.78426,1
kaib/kaib__1_2/rank_023_alphafold2_model_4_seed_004_msa_extra_msa_0.npy,kaib__1_2,up,4.2557883,1
kaib/kaib__1_2/rank_023_alphafold2_model_4_seed_004_msa_extra_msa_1.npy,kaib__1_2,common,36.57914,1
kaib/kaib__1_2/rank_023_alphafold2_model_4_seed_004_msa_extra_msa_1.npy,kaib__1_2,right,6.526909,1
kaib/kaib__1_2/rank_023_alphafold2_model_4_seed_004_msa_extra_msa_1.npy,kaib__1_2,up,5.095912,1
kaib/kaib__1_2/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_3.npy,kaib__1_2,common,25.596252,1
kaib/kaib__1_2/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_3.npy,kaib__1_2,right,7.7863,1
kaib/kaib__1_2/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_3.npy,kaib__1_2,up,5.0510435,1
kaib/kaib__1_2/rank_022_alphafold2_model_4_seed_002_msa_extra_msa_2.npy,kaib__1_2,common,28.006037,1
kaib/kaib__1_2/rank_022_alphafold2_model_4_seed_002_msa_extra_msa_2.npy,kaib__1_2,right,6.881319,1
kaib/kaib__1_2/rank_022_alphafold2_model_4_seed_002_msa_extra_msa_2.npy,kaib__1_2,up,7.310788,1
kaib/kaib__1_2/rank_020_alphafold2_model_1_seed_000_msa_extra_msa_1.npy,kaib__1_2,common,33.1967,1
kaib/kaib__1_2/rank_020_alphafold2_model_1_seed_000_msa_extra_msa_1.npy,kaib__1_2,right,6.6755195,1
kaib/kaib__1_2/rank_020_alphafold2_model_1_seed_000_msa_extra_msa_1.npy,kaib__1_2,up,7.054881,1
kaib/kaib__1_2/rank_020_alphafold2_model_1_seed_000_msa_extra_msa_3.npy,kaib__1_2,common,26.32637,1
kaib/kaib__1_2/rank_020_alphafold2_model_1_seed_000_msa_extra_msa_3.npy,kaib__1_2,right,6.3991585,1
kaib/kaib__1_2/rank_020_alphafold2_model_1_seed_000_msa_extra_msa_3.npy,kaib__1_2,up,6.5301228,1
kaib/kaib__1_2/rank_022_alphafold2_model_4_seed_002_msa_extra_msa_0.npy,kaib__1_2,common,34.38046,1
kaib/kaib__1_2/rank_022_alphafold2_model_4_seed_002_msa_extra_msa_0.npy,kaib__1_2,right,6.8907475,1
kaib/kaib__1_2/rank_022_alphafold2_model_4_seed_002_msa_extra_msa_0.npy,kaib__1_2,up,3.8932483,1
kaib/kaib__1_2/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_1.npy,kaib__1_2,common,40.06189,1
kaib/kaib__1_2/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_1.npy,kaib__1_2,right,7.3376255,1
kaib/kaib__1_2/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_1.npy,kaib__1_2,up,6.2250657,1
kaib/kaib__1_2/rank_023_alphafold2_model_4_seed_004_msa_extra_msa_3.npy,kaib__1_2,common,33.847626,1
kaib/kaib__1_2/rank_023_alphafold2_model_4_seed_004_msa_extra_msa_3.npy,kaib__1_2,right,7.7257843,1
kaib/kaib__1_2/rank_023_alphafold2_model_4_seed_004_msa_extra_msa_3.npy,kaib__1_2,up,4.495616,1
kaib/kaib__1_2/rank_023_alphafold2_model_4_seed_004_msa_extra_msa_2.npy,kaib__1_2,common,25.598938,1
kaib/kaib__1_2/rank_023_alphafold2_model_4_seed_004_msa_extra_msa_2.npy,kaib__1_2,right,6.7537317,1
kaib/kaib__1_2/rank_023_alphafold2_model_4_seed_004_msa_extra_msa_2.npy,kaib__1_2,up,7.0548744,1
kaib/kaib__1_2/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_0.npy,kaib__1_2,common,35.735725,1
kaib/kaib__1_2/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_0.npy,kaib__1_2,right,7.040228,1
kaib/kaib__1_2/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_0.npy,kaib__1_2,up,3.8463066,1
kaib/kaib__1_2/rank_022_alphafold2_model_4_seed_002_msa_extra_msa_1.npy,kaib__1_2,common,34.713013,1
kaib/kaib__1_2/rank_022_alphafold2_model_4_seed_002_msa_extra_msa_1.npy,kaib__1_2,right,6.298911,1
kaib/kaib__1_2/rank_022_alphafold2_model_4_seed_002_msa_extra_msa_1.npy,kaib__1_2,up,4.256317,1
kaib/kaib__1_2/rank_020_alphafold2_model_1_seed_000_msa_extra_msa_2.npy,kaib__1_2,common,25.84258,1
